Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sma50,sma200,sma50gtsma200,sma50ltsma200,sma50gtsma200co,sma50ltsma200co
2022-05-26 00:00:00+01:00,1777.489380500661,1777.6884840821758,1746.4206542968752,1746.420654296875,7666363,0.0,0.0,1699.6685375976563,1529.3984344482421,True,False,False,False
2022-05-27 00:00:00+01:00,1742.039203806538,1744.6282744312616,1720.3308795434968,1725.9073486328125,7785771,0.0,0.0,1703.2256567382813,1531.14970703125,True,False,False,False
2022-05-30 00:00:00+01:00,1727.1023729665344,1730.8864272002859,1708.5806709847427,1720.729248046875,10976489,0.0,0.0,1706.446513671875,1532.834722290039,True,False,False,False
2022-05-31 00:00:00+01:00,1721.3266580801596,1734.4712356052949,1718.936811683034,1725.3099365234375,19820955,0.0,0.0,1709.0490502929688,1534.4590924072265,True,False,False,False
2022-06-01 00:00:00+01:00,1735.6660190892173,1744.2298863473372,1697.8259616282505,1700.6141357421875,7953528,0.0,0.0,1711.3114892578126,1535.925248413086,True,False,False,False
2022-06-06 00:00:00+01:00,1714.7545071284537,1721.5258389737833,1687.2706105751647,1687.8680419921875,5913016,0.0,0.0,1713.20068359375,1537.2469415283203,True,False,False,False
2022-06-07 00:00:00+01:00,1693.2453696773575,1718.737505822102,1687.8680043686659,1712.364501953125,9974063,0.0,0.0,1715.4575390625,1538.6469958496093,True,False,False,False
2022-06-08 00:00:00+01:00,1727.6998162851,1748.6113648375178,1718.538517026324,1743.632568359375,23512284,0.0,0.0,1718.5290771484374,1540.1491534423828,True,False,False,False
2022-06-09 00:00:00+01:00,1725.309918506322,1742.2384293725283,1701.211627185929,1702.6058349609375,11144838,0.0,0.0,1720.5237109375,1541.4375958251953,True,False,False,False
2022-06-10 00:00:00+01:00,1741.441788375777,1748.8105518089203,1699.817554412376,1729.2930908203125,14567457,0.0,0.0,1723.0915307617188,1542.921450805664,True,False,False,False
2022-06-13 00:00:00+01:00,1728.098107289732,1744.8273940424933,1716.746065421321,1729.2930908203125,15377856,0.0,0.0,1725.3359375,1544.4939807128906,True,False,False,False
2022-06-14 00:00:00+01:00,1726.9031559978093,2715.0547611036723,1692.3292397512012,1704.9957275390625,11375411,0.0,0.0,1727.066787109375,1545.9497918701172,True,False,False,False
2022-06-15 00:00:00+01:00,1702.2074755975336,1722.7206953076884,1699.0208529352017,1711.3687744140625,15336856,0.0,0.0,1728.5425219726562,1547.4574908447266,True,False,False,False
2022-06-16 00:00:00+01:00,1698.8217440815126,1706.9872836251427,1664.3674123370856,1664.96484375,20428441,0.0,0.0,1729.35837890625,1548.7474725341797,True,False,False,False
2022-06-17 00:00:00+01:00,1672.7320578091076,1683.486547269682,1658.9900492732572,1676.5159912109375,17784393,0.0,0.0,1730.2198828125,1550.1600469970704,True,False,False,False
2022-06-20 00:00:00+01:00,1677.5117494462665,1694.2411563784776,1677.1135422832294,1692.05029296875,12008682,0.0,0.0,1731.46701171875,1551.605478515625,True,False,False,False
2022-06-21 00:00:00+01:00,1692.846942908089,1698.2241876169537,1676.9143123623405,1684.4822998046875,7686546,0.0,0.0,1731.5570385742187,1552.990186767578,True,False,False,False
2022-06-22 00:00:00+01:00,1679.5034269726773,1702.8049419910283,1672.8574699386036,1698.6226806640625,21922668,0.0,0.0,1731.5157470703125,1554.4332019042968,True,False,False,False
2022-06-23 00:00:00+01:00,1686.872245139545,1721.5258006000106,1684.0840710304717,1712.364501953125,7004043,0.0,0.0,1731.4298193359375,1555.9001123046876,True,False,False,False
2022-06-24 00:00:00+01:00,1726.903118887039,1748.8105468750002,1721.7250982734813,1748.810546875,7327755,0.0,0.0,1731.331328125,1557.6322064208985,True,False,False,False
2022-06-27 00:00:00+01:00,1750.6030770044592,1762.5525502325133,1741.6408815817888,1756.7769775390625,11357146,0.0,0.0,1731.289619140625,1559.4889929199219,True,False,False,False
2022-06-28 00:00:00+01:00,1765.3406662747857,1776.2027922267844,1756.1793675678703,1758.5692138671875,12406843,0.0,0.0,1731.2837548828124,1561.4796472167968,True,False,False,False
2022-06-29 00:00:00+01:00,1750.403804766721,1785.4556884765625,1744.0306801518238,1785.4556884765625,6788196,0.0,0.0,1731.86689453125,1563.6390594482423,True,False,False,False
2022-06-30 00:00:00+01:00,1760.36176324473,1769.921269185867,1742.2383899370805,1758.1710205078125,6783424,0.0,0.0,1732.0660473632813,1565.6820721435547,True,False,False,False
2022-07-01 00:00:00+01:00,1748.6112567772805,1778.2860162403076,1740.445837987581,1778.0867919921875,6277662,0.0,0.0,1732.9277661132812,1567.830383911133,True,False,False,False
2022-07-04 00:00:00+01:00,1784.6590982313796,1804.9733356425363,1782.269131162377,1795.015380859375,11097374,0.0,0.0,1734.4988037109374,1570.1424792480468,True,False,False,False
2022-07-05 00:00:00+01:00,1792.4263228253617,1798.9985513081413,1772.3113095293845,1779.0826416015625,12321279,0.0,0.0,1735.6723046875,1572.3873059082032,True,False,False,False
2022-07-06 00:00:00+01:00,1793.2229888904285,1816.7236080239722,1767.8968915036498,1782.6676025390625,11439124,0.0,0.0,1736.9727197265624,1574.6824755859375,True,False,False,False
2022-07-07 00:00:00+01:00,1788.4431365984492,1802.782576879063,1779.082613330941,1783.8624267578125,17165499,0.0,0.0,1738.3522485351561,1576.9082946777344,True,False,False,False
2022-07-08 00:00:00+01:00,1773.1078660428232,1784.2609252430273,1732.360169624641,1747.41650390625,8119971,0.0,0.0,1738.6991650390626,1578.880372314453,True,False,False,False
2022-07-11 00:00:00+01:00,1736.4627178736434,1764.5440459645101,1720.9284149448222,1761.3575439453125,6333243,0.0,0.0,1738.4887573242188,1580.8744805908202,True,False,False,False
2022-07-12 00:00:00+01:00,1754.9843846795072,1756.9760238203112,1731.8819739903643,1735.2677001953125,12842163,0.0,0.0,1737.4922973632813,1582.8096508789063,True,False,False,False
2022-07-13 00:00:00+01:00,1729.0938264877018,1731.5145640471628,1685.0798678209642,1687.8680419921875,16775675,0.0,0.0,1735.812099609375,1584.6317761230468,True,False,False,False
2022-07-14 00:00:00+01:00,1682.8889860862448,1687.270592215807,1658.392488222294,1672.93115234375,14983685,0.0,0.0,1733.8765478515625,1586.3830310058593,True,False,False,False
2022-07-15 00:00:00+01:00,1682.8889790705807,1714.5552570729672,1671.7939622572394,1711.9661865234375,18227952,0.0,0.0,1733.1870971679687,1588.3494848632813,True,False,False,False
2022-07-18 00:00:00+01:00,1730.155557893475,1781.3114214106795,1695.3102595556688,1717.3048095703125,16538174,0.0,0.0,1732.4190502929687,1590.2377471923828,True,False,False,False
2022-07-19 00:00:00+01:00,1710.1381029052582,1762.9250488281248,1707.963409076614,1762.925048828125,9821852,0.0,0.8,1732.7921655273437,1592.3607861328126,True,False,False,False
2022-07-20 00:00:00+01:00,1777.5550378833736,1787.6380053345815,1754.6214425079875,1755.8076171875,7779593,0.0,0.0,1733.6579272460938,1594.5340515136718,True,False,False,False
2022-07-21 00:00:00+01:00,1715.6737527626865,1765.0997085386848,1715.6737527626865,1726.7452392578125,8797064,0.0,0.0,1733.7728442382813,1596.5658190917968,True,False,False,False
2022-07-22 00:00:00+01:00,1726.1520808693008,1744.340857251447,1719.4302230918568,1723.1865234375,7745181,0.0,0.0,1733.9230786132812,1598.5645367431641,True,False,False,False
2022-07-25 00:00:00+01:00,1718.0462102724039,1746.1201770826592,1717.453122941175,1724.7681884765625,19207087,0.0,0.0,1734.6334545898437,1600.6073956298828,True,False,False,False
2022-07-26 00:00:00+01:00,1720.4187190456266,1740.189101657806,1720.2209428182014,1734.85107421875,6695721,0.0,0.0,1734.7132861328125,1602.6034124755859,True,False,False,False
2022-07-27 00:00:00+01:00,1731.6878911826961,1750.8650661127185,1717.2554150914173,1735.6419677734375,12444105,0.0,0.0,1733.9609594726562,1604.6119659423828,True,False,False,False
2022-07-28 00:00:00+01:00,1754.621504643014,1756.772547428952,1708.9519678319555,1722.9888916015625,8462627,0.0,0.0,1733.196162109375,1606.586812133789,True,False,False,False
2022-07-29 00:00:00+01:00,1730.896996777742,1738.4097180326155,1702.4275975637765,1707.765625,9249374,0.0,0.0,1732.4424243164062,1608.4273785400392,True,False,False,False
2022-08-01 00:00:00+01:00,1703.2184702510376,1711.4558079289227,1671.1904261311213,1674.353759765625,5596323,0.0,0.0,1731.4432177734375,1610.1199560546875,True,False,False,False
2022-08-02 00:00:00+01:00,1662.4915128088103,1688.98375295936,1661.002700679281,1675.5399169921875,11847452,0.0,0.0,1729.8224609375,1611.8146508789061,True,False,False,False
2022-08-03 00:00:00+01:00,1660.7121631909972,1669.0157481407205,1636.1968401334987,1657.5489501953125,11983354,0.0,0.0,1727.4834008789062,1613.4298791503907,True,False,False,False
2022-08-04 00:00:00+01:00,1652.2108557833953,1666.445555025308,1636.1967738854298,1639.360107421875,9420793,0.0,0.0,1724.7805639648439,1614.9732330322265,True,False,False,False
2022-08-05 00:00:00+01:00,1639.557865064759,1647.8614501953125,1626.3116841027854,1647.8614501953125,4746977,0.0,0.0,1722.3871630859376,1616.5037902832032,True,False,False,False
2022-08-08 00:00:00+01:00,1649.2453047891834,1650.6292556748792,1633.6266546070267,1640.3486328125,8699897,0.0,0.0,1720.26572265625,1617.9920166015625,True,False,False,False
2022-08-09 00:00:00+01:00,1638.964676256465,1638.964676256465,1616.6241686149633,1627.893310546875,7659249,0.0,0.0,1718.3054418945312,1619.4055712890624,True,False,False,False
2022-08-10 00:00:00+01:00,1630.4635070493746,1633.0336327007285,1538.562841510276,1538.7288818359375,17062561,0.0,0.0,1714.6654345703125,1620.3256298828126,True,False,False,False
2022-08-11 00:00:00+01:00,1531.0184500532491,1533.786231167572,1355.259703543527,1383.9267578125,32189455,0.0,0.0,1707.8377709960937,1620.453560180664,True,False,False,False
2022-08-12 00:00:00+01:00,1433.352783203125,1454.9025491767504,1399.3476999368133,1433.352783203125,16160972,0.0,0.0,1702.4925439453125,1620.7828533935547,True,False,False,False
2022-08-15 00:00:00+01:00,1439.481522692301,1445.2149819690167,1377.303765351962,1389.85791015625,14797491,0.0,0.0,1696.5323413085937,1620.8584399414062,True,False,False,False
2022-08-16 00:00:00+01:00,1400.1385300616737,1439.0862082010613,1400.1385300616737,1408.6397705078125,9359790,0.0,0.0,1690.4578466796875,1620.7552380371094,True,False,False,False
2022-08-17 00:00:00+01:00,1388.0785375693924,1401.1270627075207,1376.4140840392945,1399.1500244140625,12397250,0.0,0.0,1683.5681958007813,1620.5588201904297,True,False,False,False
2022-08-18 00:00:00+01:00,1402.5999755859375,1428.8740234375,1391.60400390625,1402.0,9675891,16.25,0.0,1677.5560791015625,1620.2059771728516,True,False,False,False
2022-08-19 00:00:00+01:00,1403.199951171875,1437.800048828125,1400.0,1425.199951171875,11098690,0.0,0.0,1671.4742163085937,1619.872830810547,True,False,False,False
2022-08-22 00:00:00+01:00,1421.5999755859375,1436.9659423828125,1417.5999755859375,1427.800048828125,4925808,0.0,0.0,1665.44435546875,1619.5240808105468,True,False,False,False
2022-08-23 00:00:00+01:00,1425.5999755859375,1430.199951171875,1396.0,1402.5999755859375,7411666,0.0,0.0,1659.3964404296876,1619.050284423828,True,False,False,False
2022-08-24 00:00:00+01:00,1404.199951171875,1406.385986328125,1384.4310302734375,1399.0,8912808,0.0,0.0,1653.1490649414063,1618.531790161133,True,False,False,False
2022-08-25 00:00:00+01:00,1403.0,1406.5999755859375,1386.0,1390.4000244140625,7077557,0.0,0.0,1647.6577685546874,1618.05515625,True,False,False,False
2022-08-26 00:00:00+01:00,1414.199951171875,1431.988037109375,1389.5,1394.800048828125,23110983,0.0,0.0,1642.0234497070312,1617.5928948974608,True,False,False,False
2022-08-30 00:00:00+01:00,1389.800048828125,1420.0,1385.0,1400.800048828125,8291625,0.0,0.0,1636.1984448242188,1617.0157025146484,True,False,False,False
2022-08-31 00:00:00+01:00,1392.5999755859375,1397.64404296875,1374.0,1379.4000244140625,12841068,0.0,0.0,1630.0967993164063,1616.3334173583985,True,False,False,False
2022-09-01 00:00:00+01:00,1375.5999755859375,1380.4000244140625,1350.47900390625,1357.199951171875,9909624,0.0,0.0,1623.2683447265624,1615.5229699707031,True,False,False,False
2022-09-02 00:00:00+01:00,1358.199951171875,1361.5999755859375,1332.928955078125,1352.0,10249690,0.0,0.0,1616.0610546875,1614.715126953125,True,False,False,False
2022-09-05 00:00:00+01:00,1363.0,1367.0810546875,1347.5999755859375,1357.800048828125,5393345,0.0,0.0,1608.2408447265625,1614.0764471435548,False,True,False,True
2022-09-06 00:00:00+01:00,1351.4000244140625,1366.449951171875,1345.199951171875,1347.4000244140625,5375516,0.0,0.0,1600.0533056640625,1613.3809997558594,False,True,False,False
2022-09-07 00:00:00+01:00,1350.0,1355.89404296875,1331.0,1344.4000244140625,7618982,0.0,0.0,1591.769921875,1612.783936767578,False,True,False,False
2022-09-08 00:00:00+01:00,1331.0,1346.199951171875,1321.199951171875,1344.199951171875,5625040,0.0,0.0,1582.9448071289062,1612.1394036865233,False,True,False,False
2022-09-09 00:00:00+01:00,1342.4000244140625,1367.5,1342.4000244140625,1348.5999755859375,5219765,0.0,0.0,1574.7533862304688,1611.4946032714843,False,True,False,False
2022-09-12 00:00:00+01:00,1354.905029296875,1382.0,1351.5999755859375,1377.5999755859375,8083887,0.0,0.0,1566.7436499023438,1610.9599505615233,False,True,False,False
2022-09-13 00:00:00+01:00,1371.199951171875,1389.0,1353.9000244140625,1359.4000244140625,5042120,0.0,0.0,1558.0313427734375,1610.304287109375,False,True,False,False
2022-09-14 00:00:00+01:00,1356.199951171875,1358.0,1329.199951171875,1332.199951171875,6249565,0.0,0.0,1549.0936889648438,1609.5106860351561,False,True,False,False
2022-09-15 00:00:00+01:00,1333.4000244140625,1343.5999755859375,1330.0,1337.5999755859375,6301467,0.0,0.0,1540.1923364257811,1608.8854321289064,False,True,False,False
2022-09-16 00:00:00+01:00,1333.4000244140625,1342.4000244140625,1321.0,1321.4000244140625,14131454,0.0,0.0,1530.9430883789062,1608.1104412841796,False,True,False,False
2022-09-20 00:00:00+01:00,1310.4000244140625,1328.5999755859375,1305.800048828125,1312.5999755859375,10549192,0.0,0.0,1522.2467578125,1607.2914501953126,False,True,False,False
2022-09-21 00:00:00+01:00,1323.0,1331.115966796875,1302.0,1304.5999755859375,17315235,0.0,0.0,1513.1116064453124,1606.3540405273438,False,True,False,False
2022-09-22 00:00:00+01:00,1299.4000244140625,1307.7760009765625,1280.9200439453125,1296.0,28729322,0.0,0.0,1504.3262524414063,1605.4084832763672,False,True,False,False
2022-09-23 00:00:00+01:00,1318.0,1328.199951171875,1283.199951171875,1313.199951171875,8863889,0.0,0.0,1496.832890625,1604.5460217285156,False,True,False,False
2022-09-26 00:00:00+01:00,1332.5999755859375,1347.0,1308.5999755859375,1325.0,9465629,0.0,0.0,1489.874267578125,1603.644779663086,False,True,False,False
2022-09-27 00:00:00+01:00,1330.800048828125,1344.199951171875,1316.5870361328125,1316.5999755859375,26177235,0.0,0.0,1481.966943359375,1602.5998828125,False,True,False,False
2022-09-28 00:00:00+01:00,1319.5999755859375,1344.134033203125,1312.4000244140625,1341.5999755859375,8451750,0.0,0.0,1474.4528466796876,1601.6025366210938,False,True,False,False
2022-09-29 00:00:00+01:00,1325.800048828125,1333.9210205078125,1306.4000244140625,1315.800048828125,14798205,0.0,0.0,1465.5103466796875,1600.4500506591796,False,True,False,False
2022-09-30 00:00:00+01:00,1310.0,1352.31298828125,1304.199951171875,1305.800048828125,11903136,0.0,0.0,1456.5101953125,1599.175923461914,False,True,False,False
2022-10-03 00:00:00+01:00,1290.0,1323.5999755859375,1286.199951171875,1319.5999755859375,7155564,0.0,0.0,1448.3672900390625,1597.9969354248046,False,True,False,False
2022-10-04 00:00:00+01:00,1322.199951171875,1341.4000244140625,1311.199951171875,1328.4000244140625,8558465,0.0,0.0,1440.4715600585937,1596.9035772705079,False,True,False,False
2022-10-05 00:00:00+01:00,1324.4000244140625,1329.0,1311.4000244140625,1329.0,7340457,0.0,0.0,1432.5561962890624,1595.7619079589845,False,True,False,False
2022-10-06 00:00:00+01:00,1325.4000244140625,1335.9959716796875,1313.800048828125,1322.5999755859375,10248574,0.0,0.0,1424.3111743164063,1594.5398315429688,False,True,False,False
2022-10-07 00:00:00+01:00,1320.0,1348.0,1318.199951171875,1342.5999755859375,10228700,0.0,0.0,1416.4503344726563,1593.4429266357422,False,True,False,False
2022-10-10 00:00:00+01:00,1334.0,1348.800048828125,1332.4000244140625,1346.0,6133284,0.0,0.0,1408.910556640625,1592.4675805664062,False,True,False,False
2022-10-11 00:00:00+01:00,1348.199951171875,1362.0,1339.9090576171875,1357.199951171875,8951697,0.0,0.0,1401.8992431640625,1591.4707836914063,False,True,False,False
2022-10-12 00:00:00+01:00,1359.199951171875,1383.199951171875,1352.7740478515625,1358.800048828125,5872896,0.0,0.0,1395.5881689453124,1590.4490698242187,False,True,False,False
2022-10-13 00:00:00+01:00,1369.199951171875,1383.199951171875,1310.5999755859375,1331.0,12184401,0.0,0.0,1388.6973706054687,1589.29029296875,False,True,False,False
2022-10-14 00:00:00+01:00,1344.800048828125,1360.4000244140625,1335.4000244140625,1350.199951171875,6838801,0.0,0.0,1382.550390625,1588.2284844970702,False,True,False,False
2022-10-17 00:00:00+01:00,1354.4000244140625,1371.199951171875,1348.800048828125,1354.0,5930675,0.0,0.0,1376.8431884765625,1587.1692169189453,False,True,False,False
2022-10-18 00:00:00+01:00,1365.4000244140625,1372.7740478515625,1355.800048828125,1363.800048828125,4731037,0.0,0.0,1371.1619604492187,1586.1560455322265,False,True,False,False
2022-10-19 00:00:00+01:00,1372.5999755859375,1390.5999755859375,1363.800048828125,1382.199951171875,7700431,0.0,0.0,1365.9989868164062,1585.290057373047,False,True,False,False
2022-10-20 00:00:00+01:00,1373.4000244140625,1374.800048828125,1360.5999755859375,1362.4000244140625,2163647,0.0,0.0,1360.68912109375,1584.369603881836,False,True,False,False
